# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.834        0.000      181.082      219.180
       0.834        0.000      181.082      219.180
       0.834        0.000      181.082      219.180
       0.834    10082.500      181.082      219.180
       0.834        0.000      181.082      219.180
       0.834        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.835        0.000      181.082      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.836        0.000      181.340      219.180
       0.837        0.000      181.340      219.180
       0.837        0.000      181.340      219.180
       0.837        0.000      181.340      219.180
       0.837        0.000      181.340      219.180
       0.837        0.000      181.340      219.180
       0.837        0.000      181.340      219.180
       0.837        0.000      181.598      219.180
       0.837        0.000      181.598      219.180
       0.837        0.000      181.598      219.180
       0.837        0.000      181.598      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.838        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      181.855      219.180
       0.839        0.000      182.113      219.180
       0.839        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.840        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.841        0.000      182.113      219.180
       0.842        0.000      182.371      219.180
       0.842        0.000      182.371      219.180
       0.842        0.000      182.371      219.180
       0.842        0.000      182.371      219.180
       0.842        0.000      182.371      219.180
       0.842        0.000      182.371      219.180
       0.842        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.843        0.000      182.371      219.180
       0.844        0.000      182.371      219.180
       0.844        0.000      182.629      219.180
       0.844        0.000      182.629      219.180
       0.844        0.000      182.629      219.180
       0.844        0.000      182.887      219.180
       0.844        0.000      182.887      219.180
       0.844        0.000      182.887      219.180
       0.844        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.845        0.000      182.887      219.180
       0.846     8774.700      182.887      219.180
       0.846        0.000      182.887      219.180
       0.846        0.000      182.887      219.180
       0.846        0.000      183.145      219.180
       0.846        0.000      183.145      219.180
       0.846        0.000      183.145      219.180
       0.846        0.000      183.145      219.180
       0.846        0.000      183.145      219.180
       0.846        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.847        0.000      183.145      219.180
       0.848        0.000      183.145      219.180
       0.848        0.000      183.145      219.180
       0.848        0.000      183.402      219.180
       0.848        0.000      183.402      219.180
       0.848        0.000      183.402      219.180
       0.848        0.000      183.402      219.180
       0.848        0.000      183.402      219.180
       0.848        0.000      183.402      219.180
       0.848        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.849        0.000      183.402      219.180
       0.850        0.000      183.660      219.180
       0.850        0.000      183.660      219.180
       0.850        0.000      183.660      219.180
       0.850        0.000      183.918      219.180
       0.850        0.000      183.918      219.180
       0.850        0.000      183.918      219.180
       0.850        0.000      183.918      219.180
       0.850        0.000      183.918      219.180
       0.850        0.000      183.918      219.180
       0.850        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.851        0.000      183.918      219.180
       0.852        0.000      183.918      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.852        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.176      219.180
       0.853        0.000      184.434      219.180
       0.853        0.000      184.434      219.180
       0.854        0.000      184.434      219.180
       0.854        0.000      184.434      219.180
       0.854        0.000      184.691      219.180
       0.854        0.000      184.691      219.180
       0.854        0.000      184.691      219.180
       0.854        0.000      184.691      219.180
       0.854        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.855        0.000      184.691      219.180
       0.856        0.000      184.691      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.856        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      184.949      219.180
       0.857        0.000      185.207      219.180
       0.857        0.000      185.207      219.180
       0.858     6626.100      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.858        0.000      185.207      219.180
       0.859        0.000      185.207      219.180
       0.859        0.000      185.207      219.180
       0.859        0.000      185.207      219.180
       0.859        0.000      185.207      219.180
       0.859        0.000      185.465      219.180
       0.859        0.000      185.465      219.180
       0.859        0.000      185.465      219.180
       0.859        0.000      185.465      219.180
       0.859        0.000      185.723      219.180
       0.859        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.860        0.000      185.723      219.180
       0.861        0.000      185.723      219.180
       0.861        0.000      185.723      219.180
       0.861        0.000      185.723      219.180
       0.861        0.000      185.723      219.180
       0.861        0.000      185.723      219.180
       0.861        0.000      185.980      219.180
       0.861        0.000      185.980      219.180
       0.861        0.000      185.980      219.180
       0.861        0.000      185.980      219.180
       0.861        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.862        0.000      185.980      219.180
       0.863        0.000      185.980      219.180
       0.863        0.000      185.980      219.180
       0.863        0.000      186.238      219.180
       0.863        0.000      186.238      219.180
       0.863        0.000      186.238      219.180
       0.863        0.000      186.496      219.180
       0.863        0.000      186.496      219.180
       0.863        0.000      186.496      219.180
       0.863        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.864        0.000      186.496      219.180
       0.865        0.000      186.496      219.180
       0.865        0.000      186.496      219.180
       0.865        0.000      186.496      219.180
       0.865        0.000      186.754      219.180
       0.865        0.000      186.754      219.180
       0.865        0.000      186.754      219.180
       0.865        0.000      186.754      219.180
       0.865        0.000      186.754      219.180
       0.865        0.000      186.754      219.180
       0.865     9078.600      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.866        0.000      186.754      219.180
       0.867        0.000      186.754      219.180
       0.867        0.000      186.754      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.867        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.012      219.180
       0.868        0.000      187.270      219.180
       0.868        0.000      187.270      219.180
       0.869        0.000      187.270      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.869        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.527      219.180
       0.870        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.871        0.000      187.785      219.180
       0.872        0.000      187.785      219.180
       0.872        0.000      187.785      219.180
       0.872        0.000      187.785      219.180
       0.872        0.000      187.785      219.180
       0.872        0.000      187.785      219.180
       0.872        0.000      187.785      219.180
       0.872        0.000      188.043      219.180
       0.872        0.000      188.043      219.180
       0.872        0.000      188.043      219.180
       0.872        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.873        0.000      188.043      219.180
       0.874        0.000      188.043      219.180
       0.874        0.000      188.043      219.180
       0.874        0.000      188.301      219.180
       0.874        0.000      188.301      219.180
       0.874        0.000      188.301      219.180
       0.874        0.000      188.301      219.180
       0.874        0.000      188.559      219.180
       0.874        0.000      188.559      219.180
       0.874        0.000      188.559      219.180
       0.874        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.875        0.000      188.559      219.180
       0.876        0.000      188.559      219.180
       0.876        0.000      188.559      219.180
       0.876        0.000      188.559      219.180
       0.876        0.000      188.816      219.180
       0.876        0.000      188.816      219.180
       0.876        0.000      188.816      219.180
       0.876        0.000      188.816      219.180
       0.876        0.000      188.816      219.180
       0.876        0.000      188.816      219.180
       0.876        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      188.816      219.180
       0.877        0.000      189.074      219.180
       0.878        0.000      189.074      219.180
       0.878        0.000      189.074      219.180
       0.878        0.000      189.074      219.180
       0.878        0.000      189.332      219.180
       0.878        0.000      189.332      219.180
       0.878        0.000      189.332      219.180
       0.878        0.000      189.332      219.180
       0.878        0.000      189.332      219.180
       0.878        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.879        0.000      189.332      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.880        0.000      189.590      219.180
       0.881        0.000      189.590      219.180
       0.881        0.000      189.590      219.180
       0.881        0.000      189.590      219.180
       0.881        0.000      189.590      219.180
       0.881        0.000      189.590      219.180
       0.881    10106.800      189.590      219.180
       0.881        0.000      189.590      219.180
       0.881        0.000      189.848      219.180
       0.881        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.882        0.000      189.848      219.180
       0.883        0.000      189.848      219.180
       0.883        0.000      189.848      219.180
       0.883        0.000      189.848      219.180
       0.883        0.000      189.848      219.180
       0.883        0.000      190.105      219.180
       0.883        0.000      190.105      219.180
       0.883        0.000      190.105      219.180
       0.883        0.000      190.363      219.180
       0.883        0.000      190.363      219.180
       0.883        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.884        0.000      190.363      219.180
       0.885        0.000      190.363      219.180
       0.885        0.000      190.363      219.180
       0.885        0.000      190.363      219.180
       0.885        0.000      190.621      219.180
       0.885        0.000      190.621      219.180
       0.885        0.000      190.621      219.180
       0.885        0.000      190.621      219.180
       0.885        0.000      190.621      219.180
       0.885        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.886        0.000      190.621      219.180
       0.887        0.000      190.621      219.180
       0.887        0.000      190.621      219.180
       0.887        0.000      190.879      219.180
       0.887        0.000      190.879      219.180
       0.887        0.000      190.879      219.180
       0.887        0.000      191.137      219.180
       0.887        0.000      191.137      219.180
       0.887        0.000      191.137      219.180
       0.887        0.000      191.137      219.180
       0.887        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.888        0.000      191.137      219.180
       0.889        0.000      191.137      219.180
       0.889        0.000      191.395      219.180
       0.889        0.000      191.395      219.180
       0.889        0.000      191.395      219.180
       0.889    10106.800      191.395      219.180
       0.889        0.000      191.395      219.180
       0.889        0.000      191.395      219.180
       0.889        0.000      191.395      219.180
       0.889        0.000      191.395      219.180
       0.889        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.395      219.180
       0.890        0.000      191.652      219.180
       0.890        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.891        0.000      191.652      219.180
       0.892        0.000      191.652      219.180
       0.892        0.000      191.652      219.180
       0.892        0.000      191.652      219.180
       0.892        0.000      191.652      219.180
       0.892        0.000      191.910      219.180
       0.892        0.000      191.910      219.180
       0.892        0.000      191.910      219.180
       0.892        0.000      191.910      219.180
       0.892        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.893        0.000      192.168      219.180
       0.894        0.000      192.168      219.180
       0.894        0.000      192.168      219.180
       0.894        0.000      192.168      219.180
       0.894        0.000      192.168      219.180
       0.894        0.000      192.168      219.180
       0.894        0.000      192.426      219.180
       0.894        0.000      192.426      219.180
       0.894        0.000      192.426      219.180
       0.894        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.895        0.000      192.426      219.180
       0.896        0.000      192.426      219.180
       0.896        0.000      192.426      219.180
       0.896        0.000      192.684      219.180
       0.896        0.000      192.684      219.180
       0.896        0.000      192.684      219.180
       0.896        0.000      192.941      219.180
       0.896        0.000      192.941      219.180
       0.896        0.000      192.941      219.180
       0.896        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.897        0.000      192.941      219.180
       0.898        0.000      192.941      219.180
       0.898        0.000      192.941      219.180
       0.898        0.000      192.941      219.180
       0.898        0.000      193.199      219.180
       0.898        0.000      193.199      219.180
       0.898        0.000      193.199      219.180
       0.898        0.000      193.199      219.180
       0.898        0.000      193.199      219.180
       0.898        0.000      193.199      219.180
       0.898        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.899        0.000      193.199      219.180
       0.900        0.000      193.199      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.900        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.901        0.000      193.457      219.180
       0.902     6808.900      193.457      219.180
       0.902        0.000      193.715      219.180
       0.902        0.000      193.715      219.180
       0.902        0.000      193.715      219.180
       0.902        0.000      193.715      219.180
       0.902        0.000      193.715      219.180
       0.902        0.000      193.715      219.180
       0.902        0.000      193.973      219.180
       0.902        0.000      193.973      219.180
       0.902        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.903        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.904        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      193.973      219.180
       0.905        0.000      194.230      219.180
       0.905        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.906        0.000      194.230      219.180
       0.907        0.000      194.230      219.180
       0.907        0.000      194.230      219.180
       0.907        0.000      194.230      219.180
       0.907        0.000      194.230      219.180
       0.907        0.000      194.230      219.180
       0.907        0.000      194.230      219.180
       0.907        0.000      194.488      219.180
       0.907        0.000      194.488      219.180
       0.907        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.908        0.000      194.488      219.180
       0.909        0.000      194.488      219.180
       0.909        0.000      194.488      219.180
       0.909        0.000      194.746      219.180
       0.909        0.000      194.746      219.180
       0.909        0.000      194.746      219.180
       0.909        0.000      194.746      219.180
       0.909        0.000      195.004      219.180
       0.909        0.000      195.004      219.180
       0.909        0.000      195.004      219.180
       0.910     6808.900      195.004      219.180
       0.910        0.000      195.004      219.180
       0.910        0.000      195.004      219.180
       0.910        0.000      195.004      219.180
       0.910        0.000      195.004      219.180
       0.910        0.000      195.004      219.180
       0.910        0.000      195.004      219.180
       0.910        0.000      195.004      219.180
       0.911        0.000      195.004      219.180
       0.911        0.000      195.004      219.180
       0.911        0.000      195.004      219.180
       0.911        0.000      195.004      219.180
       0.911        0.000      195.262      219.180
       0.911        0.000      195.262      219.180
       0.911        0.000      195.262      219.180
       0.911        0.000      195.262      219.180
       0.911        0.000      195.262      219.180
       0.911        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.912        0.000      195.262      219.180
       0.913        0.000      195.262      219.180
       0.913        0.000      195.262      219.180
       0.913        0.000      195.262      219.180
       0.913        0.000      195.520      219.180
       0.913        0.000      195.520      219.180
       0.913        0.000      195.777      219.180
       0.913        0.000      195.777      219.180
       0.913        0.000      195.777      219.180
       0.913        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.914        0.000      195.777      219.180
       0.915        0.000      195.777      219.180
       0.915        0.000      195.777      219.180
       0.915        0.000      195.777      219.180
       0.915        0.000      195.777      219.180
       0.915        0.000      195.777      219.180
       0.915        0.000      195.777      219.180
       0.915        0.000      196.035      219.180
       0.915        0.000      196.035      219.180
       0.915        0.000      196.035      219.180
       0.915        0.000      196.035      219.180
       0.916        0.000      196.035      219.180
       0.916        0.000      196.035      219.180
       0.916        0.000      196.035      219.180
       0.916        0.000      196.035      219.180
       0.916        0.000      196.293      219.180
       0.916        0.000      196.293      219.180
       0.916        0.000      196.293      219.180
       0.917        0.000      196.293      219.180
       0.917        0.000      196.293      219.180
       0.917        0.000      196.293      219.180
       0.917        0.000      196.293      219.180
       0.917        0.000      196.551      219.180
       0.917        0.000      196.551      219.180
       0.917        0.000      196.551      219.180
       0.917        0.000      196.809      219.180
       0.917        0.000      196.809      219.180
       0.917        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      196.809      219.180
       0.918        0.000      197.066      219.180
       0.919        0.000      197.066      219.180
       0.919        0.000      197.066      219.180
       0.919        0.000      197.066      219.180
       0.919        0.000      197.066      219.180
       0.919        0.000      197.066      219.180
       0.919        0.000      197.066      219.180
       0.919     5127.500      197.066      219.180
       0.920        0.000      197.066      219.180
       0.920        0.000      197.324      219.180
       0.920        0.000      197.324      219.180
       0.920        0.000      197.582      219.180
       0.920        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.921        0.000      197.582      219.180
       0.922        0.000      197.582      219.180
       0.922        0.000      197.582      219.180
       0.922        0.000      197.582      219.180
       0.922        0.000      197.840      219.180
       0.922        0.000      197.840      219.180
       0.922        0.000      197.840      219.180
       0.922        0.000      197.840      219.180
       0.922        0.000      197.840      219.180
       0.922        0.000      197.840      219.180
       0.923        0.000      197.840      219.180
       0.923        0.000      197.840      219.180
       0.923        0.000      197.840      219.180
